label,uri,types,vocabulary,domain,range,superproperty
sociodemografisch,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel.sociodemografisch,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ParticipantProfiel,https://data.vlaanderen.be/ns/cultuurparticipatie#SociodemografischKenmerk,
solvabiliteitsprofiel,https://data.vlaanderen.be/ns/schuldbeheer#solvabiliteitsprofiel,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/persoon#GeregistreerdPersoon,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsprofiel,
soort,https://data.vlaanderen.be/ns/waterkwaliteit#soort,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/waterkwaliteit,https://purl.eu/ns/air-and-water/water#BioIndicatorObservation,https://data.vlaanderen.be/ns/waterkwaliteit#Soort,
specialisatie van,http://data.europa.eu/snb/model/elm/specialisationOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
specificatie,http://data.europa.eu/snb/model/elm/specifiedBy,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
specificatie,http://def.isotc211.org/iso19157/2013/DataQualityResult#DQ_ConformanceResult.specification,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
specificatie,https://data.vlaanderen.be/ns/mobiliteit#specificatie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2004/02/skos/core#Concept,
specificatie,https://data.vlaanderen.be/ns/generiek#specificatie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/generiek,https://data.vlaanderen.be/ns/generiek#GeografischePositie,http://www.w3.org/2004/02/skos/core#Concept,
specificatie,https://data.vlaanderen.be/ns/mobiliteitsbudget#specificatie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteitsbudget,https://data.vlaanderen.be/ns/mobiliteitsbudget#Voorwaarde,https://schema.org/DigitalDocument,
speelt rol,http://data.europa.eu/m8g/playsRole,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
staat langs,https://data.vlaanderen.be/ns/weg#staatLangs,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Referentiepunt,https://data.vlaanderen.be/ns/weg#TransportLinkSet,
staatsburgerschap,http://www.w3.org/ns/person#citizenship,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
staatssteunnummer,http://data.europa.eu/stateaidtransparency/sat#aidMeasure,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
standaardVerticalePositiedetail,https://data.vlaanderen.be/ns/nutsvoorzieningen#standaardVerticalePositiedetail,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/nutsvoorzieningen#VerticalePositie,
standaloneKwaliteitRapportDetails,http://def.isotc211.org/iso19157/2013/DataQuality_2#DQ_Element.standaloneQualityReportDetails,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
start,http://data.vlaanderen.be/ns/mandaat#start,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/2001/XMLSchema#dateTime,http://data.vlaanderen.be/ns/mandaat#specialisatieStart
start gewicht,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Resource.startgewicht,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Resource,http://www.w3.org/2001/XMLSchema#integer,
startDienstVerlening,http://schema.org/startDate,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
startbedrag,https://data.vlaanderen.be/ns/schuldbeheer#startBedrag,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,https://schema.org/MonetaryAmount,
startdatum,https://schema.org/startDate,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
startdatum,https://data.vlaanderen.be/ns/dossier#Activiteit.startdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/dossier,http://www.w3.org/ns/prov#Activity,http://www.w3.org/2001/XMLSchema#dateTime,http://www.w3.org/ns/prov#startedAtTime
startdatum,https://data.vlaanderen.be/ns/bedrijventerrein#startdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Plan,http://www.w3.org/2001/XMLSchema#dateTime,
startdatum,https://data.vlaanderen.be/ns/dossier#Procedurestap.startdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/dossier,https://data.vlaanderen.be/ns/dossier#Procedurestap,http://www.w3.org/2001/XMLSchema#date,
startdatum,https://data.vlaanderen.be/ns/schuldbeheer#einddatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsindicator,http://www.w3.org/2001/XMLSchema#date,
startdatum,https://data.vlaanderen.be/ns/schuldbeheer#startdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsindicator,http://www.w3.org/2001/XMLSchema#date,
startdatum,https://data.vlaanderen.be/ns/schuldbeheer#einddatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsprofiel,http://www.w3.org/2001/XMLSchema#date,
startdatum,https://data.vlaanderen.be/ns/schuldbeheer#startdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Solvabiliteitsprofiel,http://www.w3.org/2001/XMLSchema#date,
startknoop,https://data.vlaanderen.be/ns/netwerk#beginknoop,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,https://data.vlaanderen.be/ns/netwerk#Knoop,
starttijd,https://schema.org/startTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
statistiek,https://data.vlaanderen.be/ns/statistiek,http://www.w3.org/2002/07/owl#Ontology,,,,
statistiektype,http://purl.org/dc/terms/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
status,http://data.europa.eu/snb/model/elm/status,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
status,http://www.w3.org/ns/adms#status,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
status,https://www.w3.org/2018/credentials#credentialStatus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
status,http://data.vlaanderen.be/ns/mandaat#status,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/cultuurparticipatie#Activiteit.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/metadata-dcat#status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/metadata-dcat,http://www.w3.org/ns/dcat#Dataset,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/adms#status
status,https://data.vlaanderen.be/ns/adres#Adres.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Adres,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/adres#Straatnaam.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Straatnaam,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/bedrijventerrein#status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Plan,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/gebouw#Gebouw.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#Gebouw,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/mobiliteit#Inname.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Inname,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/adms#status
status,https://data.vlaanderen.be/ns/mobiliteit#Project.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Project,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/adms#status
status,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsaanvraag.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsaanvraag,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/ns/adms#status
status,https://data.vlaanderen.be/ns/mobiliteit#VerkeersbordconceptStatus.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#VerkeersbordconceptStatus,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/mobiliteit#VerkeerstekenWettelijkeStatus.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#VerkeerstekenWettelijkeStatus,http://www.w3.org/2004/02/skos/core#Concept,
status,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Vracht.status,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Vracht,https://data.vlaanderen.be/ns/slimme-stadsdistributie#VrachtStatus,
status,https://data.vlaanderen.be/ns/toestemming#status,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://data.vlaanderen.be/ns/toestemming,https://data.vlaanderen.be/ns/toestemming#Toestemming,,
status EDRL,https://data.vlaanderen.be/ns/transactie#statusEDRL,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/transactie,https://data.vlaanderen.be/ns/transactie#Status,http://www.w3.org/2004/02/skos/core#Concept,
status Vlaams fase,https://data.vlaanderen.be/ns/transactie#statusVlaamsFase,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/transactie,https://data.vlaanderen.be/ns/transactie#Status,http://www.w3.org/2004/02/skos/core#Concept,
status Vlaamse code,https://data.vlaanderen.be/ns/transactie#statusVlaamsCode,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/transactie,https://data.vlaanderen.be/ns/transactie#Status,http://www.w3.org/2004/02/skos/core#Concept,
status ontwikkeling,https://data.vlaanderen.be/ns/bedrijventerrein#statusOntwikkeling,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#OntwikkelbareBedrijvenzone,http://www.w3.org/2004/02/skos/core#Concept,
status type,https://data.vlaanderen.be/ns/melding#statuswaarde,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,https://data.vlaanderen.be/ns/melding,https://data.vlaanderen.be/ns/melding#Meldingstatus,,
statusdatum,https://data.vlaanderen.be/ns/melding#statusdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/melding,https://data.vlaanderen.be/ns/melding#Meldingstatus,http://www.w3.org/2001/XMLSchema#dateTime,
statusdatum,https://data.vlaanderen.be/ns/transactie#statusWijzigingsdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/transactie,https://data.vlaanderen.be/ns/transactie#Status,http://www.w3.org/2001/XMLSchema#date,
statuswijziging door,https://data.vlaanderen.be/ns/melding#statuswijzigingDoor,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/melding,https://data.vlaanderen.be/ns/melding#Meldingstatus,http://purl.org/dc/terms/Agent,
statuut,https://data.vlaanderen.be/ns/metadata-dcat#statuut,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/metadata-dcat,http://www.w3.org/ns/dcat#Resource,http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/subject
stedenbouwkundige voorschriften,https://data.vlaanderen.be/ns/bedrijventerrein#stedenbouwkundigeVoorschriften,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Plan,http://www.w3.org/2001/XMLSchema#string,
stelt samen,http://data.vlaanderen.be/ns/mandaat#steltSamen,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#RechtstreekseVerkiezing,http://data.vlaanderen.be/ns/besluit#Bestuursorgaan,
stelt voor,https://data.vlaanderen.be/ns/schuldbeheer#voorgesteldAfbetalingsplan,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Voorstel,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,
stilzwijgend,https://data.vlaanderen.be/ns/mobiliteit#stilzwijgend,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2001/XMLSchema#boolean,
straatnaam,http://www.w3.org/ns/locn#thoroughfare,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
straatnaam,https://data.vlaanderen.be/ns/adres#Straatnaam,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#Class|http://www.w3.org/2000/01/rdf-schema#Class,https://data.vlaanderen.be/ns/adres,,,
streefdatum,https://data.vlaanderen.be/ns/transactie#streefdatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/transactie,https://data.vlaanderen.be/ns/transactie#Status,http://www.w3.org/2001/XMLSchema#date,
studiebeurs,http://data.europa.eu/snb/model/elm/grant,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
studiegebied,http://data.europa.eu/snb/model/elm/ISCEDFCode,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
studiegebied,http://data.europa.eu/snb/model/elm/limitField,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
studiekosten,http://data.europa.eu/snb/model/elm/priceDetail,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
subactiviteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Activiteit.subactiviteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
suborganisatie van,http://www.w3.org/ns/org#subOrganizationOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
subrealisator,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator.subrealisator,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator,
subsidie-instrument,http://data.europa.eu/stateaidtransparency/sat#aidInstrument,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
subthema,https://data.vlaanderen.be/ns/nutsvoorzieningen#Kabel.subthema,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Kabel,http://www.w3.org/2004/02/skos/core#Concept,
subthema,https://data.vlaanderen.be/ns/nutsvoorzieningen#Pijp.subthema,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Pijp,http://www.w3.org/2004/02/skos/core#Concept,
superactiviteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Activiteit.superactiviteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
superrealisator,https://data.vlaanderen.be/ns/cultuurparticipatie#Uitvoerder.superrealisator,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator,
synergiestatus,https://data.vlaanderen.be/ns/mobiliteit#synergieStatus,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Synergie,http://www.w3.org/2004/02/skos/core#Concept,
taal,http://data.europa.eu/eli/ontology#language,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
taal,http://data.europa.eu/snb/model/elm/defaultLanguage,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
taal,http://purl.org/dc/terms/language,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
taal,http://schema.org/inLanguage,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
taal,https://schema.org/inLanguage,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tags,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#conceptTag,http://www.w3.org/2002/07/owl#ObjectProperty,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#ConceptualPublicService,http://www.w3.org/2004/02/skos/core#Concept,
tags,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#conceptTag,http://www.w3.org/2002/07/owl#ObjectProperty,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#ConceptualPublicServiceSnapshot,http://www.w3.org/2004/02/skos/core#Concept,
tags,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#instanceTag,http://www.w3.org/2002/07/owl#ObjectProperty,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#InstancePublicService,http://www.w3.org/2004/02/skos/core#Concept,
tags,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#instanceTag,http://www.w3.org/2002/07/owl#ObjectProperty,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc,https://productencatalogus.data.vlaanderen.be/ns/ipdc-lpdc#InstancePublicServiceSnapshot,http://www.w3.org/2004/02/skos/core#Concept,
talen,http://purl.org/dc/terms/language,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
technischeSpecificatie,https://data.vlaanderen.be/ns/nutsvoorzieningen#technischeSpecificate,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieninglinkset,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
tekst,https://schema.org/text,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tekst,https://data.vlaanderen.be/ns/cultureel-erfgoed#tekst,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/cultureel-erfgoed,https://data.vlaanderen.be/ns/cultureel-erfgoed#Beschrijving,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
tekst,https://data.vlaanderen.be/ns/nutsvoorzieningen#tekst,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Annotatie,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
telecommunicatiekabelmateriaaltype,https://data.vlaanderen.be/ns/nutsvoorzieningen#telecommunicatiekabelmateriaaltype,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Telecommunicatiekabel,http://www.w3.org/2004/02/skos/core#Concept,
telefoon,http://schema.org/telephone,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
telefoonnummer,http://schema.org/telephone,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
temperatuur,https://data.vlaanderen.be/ns/nutsvoorzieningen#temperatuur,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#ThermischePijp,http://def.isotc211.org/iso19103/2015/MeasureTypes#Measure,
teoegekende status,http://data.europa.eu/snb/model/elm/entitlementStatus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
termijn,https://data.vlaanderen.be/ns/omgevingsvergunning#termijn,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#Procedure,http://www.w3.org/2006/time#Interval,
territoriale toepassing,http://data.europa.eu/m8g/territorialApplication,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
text,http://data.europa.eu/snb/model/elm/noteLiteral,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
thema,https://data.vlaanderen.be/ns/cultuurparticipatie#thema,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.w3.org/2004/02/skos/core#Concept,
thema,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator.thema,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisator,http://www.w3.org/2004/02/skos/core#Concept,
thema activiteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Cultuurdeelname.themaActiviteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Cultuurdeelname,http://www.w3.org/2004/02/skos/core#Concept,
themas,http://data.europa.eu/m8g/thematicArea,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
thermischProducttype,https://data.vlaanderen.be/ns/nutsvoorzieningen#thermischProducttype,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#ThermischePijp,http://www.w3.org/2004/02/skos/core#Concept,
thumbnail url,http://schema.org/thumbnailUrl,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
ticket,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie.ticket,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie,https://data.vlaanderen.be/ns/cultuurparticipatie#Ticket,
tijd,http://cidoc-crm.org/cidoc-crm/P4_has_time-span,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tijd,https://cidoc-crm.org/html/cidoc_crm_v7.1.2.html#P160,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tijdsbestek,https://data.vlaanderen.be/ns/omgevingsvergunning#Activiteit.tijdsbestek,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#Activiteit,http://www.w3.org/2006/time#Interval,
tijdsbestek,https://data.vlaanderen.be/ns/omgevingsvergunning#NormatieveBepaling.tijdsbestek,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#NormatieveBepaling,http://www.w3.org/2006/time#Interval,
tijdstip,http://def.isotc211.org/iso19157/2013/DataQualityEvaluation#DQ_EvaluationMethod.dateTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tijdstip,http://def.isotc211.org/iso19157/2013/DataQualityResult#DQ_Result.dateTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
tijdstip,https://data.vlaanderen.be/ns/cultuurparticipatie#Deelname.tijdstip,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Deelname,http://data.europa.eu/m8g/PeriodOfTime,
tijdstip,https://data.vlaanderen.be/ns/cultuurparticipatie#Promotie.tijdstip,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Promotie,http://www.w3.org/2001/XMLSchema#dateTime,
tijdstip,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie.tijdstip,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie,http://www.w3.org/2001/XMLSchema#dateTime,
timestampPath,https://w3id.org/ldes#timestampPath,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel,http://purl.org/dc/elements/1.1/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel,https://schema.org/name,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel overgedragen aan,http://www.cidoc-crm.org/cidoc-crm/P22_transferred_title_to,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel overgedragen van,http://www.cidoc-crm.org/cidoc-crm/P23_transfered_title_from,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
titel overgedragen van,http://www.cidoc-crm.org/cidoc-crm/P24_transferred_title_of,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
toebehorentype,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
