label,uri,types,vocabulary,domain,range,superproperty
netwerk,https://data.vlaanderen.be/ns/nutsvoorzieningen#netwerk,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,
NetwerkElement,https://data.vlaanderen.be/ns/weg#NetwerkElement,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
Netwerkelement,https://data.vlaanderen.be/ns/netwerk#Netwerkelement,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/netwerk,,,
Netwerkgebied,https://data.vlaanderen.be/ns/netwerk#Netwerkgebied,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/netwerk,,,
netwerkReferentie,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeettraject.netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
netwerkreferentie,https://data.vlaanderen.be/ns/netwerk#netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
netwerkreferentie,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeetpunt.netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
network,https://data.vlaanderen.be/ns/nutsvoorzieningen#netwerk,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,
networkReference,https://data.vlaanderen.be/ns/netwerk#netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
networkReference,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeetpunt.netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
networkReference,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeettraject.netwerkreferentie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
niveau,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
niveau,https://data.vlaanderen.be/ns/cultuur-en-jeugd/infrastructuur#Toegankelijkheid.niveau,http://www.w3.org/2000/01/rdf-schema#Property,,,,
niveau,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#niveau,http://www.w3.org/2000/01/rdf-schema#Property,,,,
niveau,https://data.vlaanderen.be/ns/openbaardomein#niveau,http://www.w3.org/2000/01/rdf-schema#Property,,,,
niveau,https://data.vlaanderen.be/ns/adres#niveau,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Adreslocator,http://www.w3.org/2004/02/skos/core#Concept,
niveau,https://data.vlaanderen.be/ns/perceel#niveau,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid,http://www.w3.org/2001/XMLSchema#integer,
niveau,https://data.vlaanderen.be/ns/statistiek#niveau,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/statistiek,https://data.vlaanderen.be/ns/statistiek#Kwantiel,http://www.w3.org/2001/XMLSchema#double,
node,https://data.vlaanderen.be/ns/nutsvoorzieningen#knoop,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoopcontainer,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoop,
node,https://w3id.org/tree#Node,http://www.w3.org/2000/01/rdf-schema#Property,,,,
noeud,https://data.vlaanderen.be/ns/nutsvoorzieningen#knoop,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoopcontainer,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoop,
nœud de départ,https://data.vlaanderen.be/ns/netwerk#beginknoop,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,https://data.vlaanderen.be/ns/netwerk#Knoop,
nœud final,https://data.vlaanderen.be/ns/netwerk#eindknoop,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,https://data.vlaanderen.be/ns/netwerk#Knoop,
nom,http://purl.org/dc/elements/1.1/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nom,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nom de la commune,https://data.vlaanderen.be/ns/adres#gemeentenaam,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/adres,http://www.w3.org/ns/locn#Address,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,http://www.w3.org/ns/locn#postName
nom de la rue,http://www.w3.org/ns/locn#thoroughfare,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nom lieu,http://www.w3.org/ns/locn#locatorName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nominale Spanning,https://data.vlaanderen.be/ns/nutsvoorzieningen#nominaleSpanning,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Electriciteitskabel,http://def.isotc211.org/iso19103/2015/MeasureTypes#Measure,
nominalVoltage,https://data.vlaanderen.be/ns/nutsvoorzieningen#nominaleSpanning,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Electriciteitskabel,http://def.isotc211.org/iso19103/2015/MeasureTypes#Measure,
noodcontact,http://schema.org/contactPoint,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Normatieve Bepaling,https://data.vlaanderen.be/ns/omgevingsvergunning#NormatieveBepaling,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/omgevingsvergunning,,,
normatieve bepaling,https://data.vlaanderen.be/ns/omgevingsvergunning#normatieveBepaling,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#VergundeToestand,https://data.vlaanderen.be/ns/omgevingsvergunning#NormatieveBepaling,
Nota,http://data.europa.eu/snb/model/elm/Note,http://www.w3.org/2000/01/rdf-schema#Class,,,,
nota,http://www.cidoc-crm.org/cidoc-crm/P3_has_note,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
notatie,http://www.w3.org/2004/02/skos/core#notation,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Notificatie,https://data.vlaanderen.be/ns/notificatie,http://www.w3.org/2002/07/owl#Ontology,,,,
Notificatiebericht,https://data.vlaanderen.be/ns/notificatie#Notificatiebericht,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/notificatie,,,
notificatiecategorie,https://data.vlaanderen.be/ns/toestemming#notificatiecategorie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
notificatiekanaal,https://data.vlaanderen.be/ns/notificatie#notificatiekanaal,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/notificatie,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2004/02/skos/core#Concept,
Notification,https://data.vlaanderen.be/ns/notificatie,http://www.w3.org/2002/07/owl#Ontology,,,,
NQF-niveau,http://data.europa.eu/snb/model/elm/NQFLevel,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nulpunt,https://data.vlaanderen.be/ns/sonderingen#nulpunt,http://www.w3.org/2000/01/rdf-schema#Property,,,,
nulpuntNa,https://data.vlaanderen.be/ns/sonderingen#nulpuntNa,http://www.w3.org/2000/01/rdf-schema#Property,,,,
nulpuntVoor,https://data.vlaanderen.be/ns/sonderingen#nulpuntVoor,http://www.w3.org/2000/01/rdf-schema#Property,,,,
number of abstentions,http://data.vlaanderen.be/ns/besluit#aantalOnthouders,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Stemming,http://www.w3.org/2001/XMLSchema#integer,
number of holders,http://data.vlaanderen.be/ns/mandaat#aantalHouders,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandaat,,https://data.vlaanderen.be/ns/organisatie#aantalHouders
number of holders,https://data.vlaanderen.be/ns/organisatie#aantalHouders,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/organisatie,http://www.w3.org/ns/org#Post,http://www.w3.org/2001/XMLSchema#integer,
number of opponents,http://data.vlaanderen.be/ns/besluit#aantalTegenstanders,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Stemming,http://www.w3.org/2001/XMLSchema#integer,
number of preference votes,http://data.vlaanderen.be/ns/mandaat#aantalNaamstemmen,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Verkiezingsresultaat,http://www.w3.org/2001/XMLSchema#integer,
number of proponents,http://data.vlaanderen.be/ns/besluit#aantalVoorstanders,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Stemming,http://www.w3.org/2001/XMLSchema#integer,
numéro de boîte,https://data.vlaanderen.be/ns/adres#busnummer,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Adres,http://www.w3.org/2001/XMLSchema#string,
numéro de la maison,https://data.vlaanderen.be/ns/adres#Adresvoorstelling.huisnummer,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/adres,http://www.w3.org/ns/locn#Address,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/ns/locn#locatorDesignator
nummer,http://data.europa.eu/eli/ontology#number,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nummer,https://data.vlaanderen.be/ns/mobiliteit/vervoersknooppunten#ResourceReport.nummer,http://www.w3.org/2000/01/rdf-schema#Property,,,,
nummer,https://data.vlaanderen.be/ns/generiek#nummer,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/generiek,https://data.vlaanderen.be/ns/generiek#DocumentOnderdeel,http://www.w3.org/2001/XMLSchema#integer,
Nustvoorzieningnetwerkelement,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerkelement,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
nutritie,https://data.vlaanderen.be/ns/gezondheidstoestand#Bevallingstoestand.nutritie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
nutritie,https://data.vlaanderen.be/ns/gezondheidstoestand#Geboortetoestand.nutritie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen,http://www.w3.org/2002/07/owl#Ontology,,,,
nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen,http://www.w3.org/2002/07/owl#Ontology,,,,
Nutsvoorzieningknoop,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoop,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieningknoopcontainer,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningknoopcontainer,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieningleveringstype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nutsvoorzieningleveringstype,https://data.vlaanderen.be/ns/nutsvoorzieningen#nutsvoorzieningleveringstype,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieninglinkset,http://www.w3.org/2004/02/skos/core#Concept,
Nutsvoorzieninglink,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieninglink,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieninglinksequentie,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieninglinksequentie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieninglinkset,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieninglinkset,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieningnetwerk,https://data.vlaanderen.be/ns/nutsvoorzieningen#Nutsvoorzieningnetwerk,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Nutsvoorzieningnetwerktype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nutsvoorzieningnetwerktype,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
nutsvoorzieningscode,https://data.vlaanderen.be/ns/openbaardomein/infrastructuur#nutsvoorzieningscode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
object,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie.object,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie,http://www.w3.org/ns/prov#Entity,
Objecttype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
observatie,https://data.vlaanderen.be/ns/cultuur-en-jeugd/infrastructuur#Infrastructuur.observatie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Observatie (source),https://data.vlaanderen.be/ns/observaties-en-metingen#Observatiecontext.observatie.source,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Observatie (target),https://data.vlaanderen.be/ns/observaties-en-metingen#Observatiecontext.observatie.target,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observaties,https://data.vlaanderen.be/ns/nutsvoorzieningen/meters#observaties,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observation (source),https://purl.eu/ns/observations#ObservationContext.observation.source,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observation (target),https://purl.eu/ns/observations#ObservationContext.observation.target,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observedFeature,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmetingverzameling.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observedFeature,https://data.vlaanderen.be/ns/verkeersmetingen#geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observedObject,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmetingverzameling.geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observedProperty,http://def.isotc211.org/iso19156/2011/Observation#OM_Observation.observedProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
observedProperty,http://www.w3.org/ns/sosa/observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observeert,http://www.w3.org/ns/sosa/observes,http://www.w3.org/2000/01/rdf-schema#Property,,,,
observes,http://www.w3.org/ns/sosa/observes,http://www.w3.org/2000/01/rdf-schema#Property,,,,
obstakel,https://data.vlaanderen.be/ns/fiets#obstakel,http://www.w3.org/2000/01/rdf-schema#Property,,,,
obstakels,https://data.vlaanderen.be/ns/openbaardomein/terreindeel#obstakels,http://www.w3.org/2000/01/rdf-schema#Property,,,,
oefent recht uit op,http://www.cidoc-crm.org/cidoc-crm/P105i_has_right_on,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
officieel toegekend,https://data.vlaanderen.be/ns/adres#officieelToegekend,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/adres,https://data.vlaanderen.be/ns/adres#Adres,http://www.w3.org/2001/XMLSchema#boolean,
officiële oppervlakte,https://data.vlaanderen.be/ns/perceel#officieleOppervlakte,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheidOppervlakte,http://www.w3.org/2001/XMLSchema#boolean,
oilGasChemicalProductType,https://data.vlaanderen.be/ns/nutsvoorzieningen#olieGasChemicalienProducttype,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#OlieGasChemicalienPijp,http://www.w3.org/2004/02/skos/core#Concept,
olie,https://data.vlaanderen.be/ns/bo-interpretaties#olie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
OlieGasChemicaliënPijp,https://data.vlaanderen.be/ns/nutsvoorzieningen#OlieGasChemicalienPijp,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
olieGasChemicaliënProducttype,https://data.vlaanderen.be/ns/nutsvoorzieningen#olieGasChemicalienProducttype,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#OlieGasChemicalienPijp,http://www.w3.org/2004/02/skos/core#Concept,
OlieGasChemicalientype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
om af te stappen,https://purl.eu/ns/mobility/timetables-and-planning#ServiceJourneyLink.forAlighting,http://www.w3.org/2000/01/rdf-schema#Property,,,,
om in te stappen,https://purl.eu/ns/mobility/timetables-and-planning#StopPointInJourneyPattern.forBoarding,http://www.w3.org/2000/01/rdf-schema#Property,,,,
om op te stappen,https://purl.eu/ns/mobility/timetables-and-planning#ServiceJourneyLink.forBoarding,http://www.w3.org/2000/01/rdf-schema#Property,,,,
